,GSV_ID,Person,Bike,HeavyV,LightV,Facade,WindowOpening,Road,Sidewalk,StreetFurniture,GreeneryTree,GreeneryGrass,Sky,Nature
1778,yXhbg4_OssW_JY_gge8JZw,0.0,0.0,0.0,0.03,0.45,0.0,0.13,0.11,0.0,0.07,0.09,0.11,0.0
1779,fNdtJ5Zjg3mwsaMkd9mFKQ,0.0,0.0,0.0,0.04,0.47,0.0,0.17,0.04,0.0,0.09,0.07,0.11,0.0
1780,1Segd6WcYKVs3gEPKuHGvQ,0.0,0.0,0.0,0.04,0.35,0.0,0.34,0.07,0.0,0.01,0.0,0.17,0.0
1781,Daot63trVJJx0eTlxIhoRQ,0.0,0.0,0.0,0.02,0.17,0.0,0.26,0.04,0.02,0.08,0.02,0.29,0.0
1782,ZxieX09SKQxQoaE_jqzFcA,0.0,0.0,0.0,0.07,0.49,0.0,0.15,0.07,0.0,0.01,0.03,0.14,0.0
1783,rq96UBPq6dA6nAArjDci9Q,0.0,0.0,0.0,0.04,0.11,0.0,0.27,0.0,0.01,0.11,0.07,0.31,0.0
1784,9eGykMt3PGjEkN0BNpHiOw,0.0,0.0,0.0,0.0,0.03,0.0,0.16,0.01,0.01,0.38,0.07,0.21,0.0
1785,_ib4UBPXKOVUTWiIgb6Ibg,0.0,0.0,0.0,0.08,0.1,0.0,0.33,0.0,0.01,0.09,0.02,0.34,0.01
1786,R2_74Z5CItUQPZmooarhKw,0.0,0.0,0.0,0.02,0.05,0.0,0.4,0.01,0.02,0.12,0.02,0.35,0.0
1787,97Po-zp5eBhfqmphnQccUA,0.0,0.0,0.0,0.03,0.06,0.0,0.36,0.01,0.01,0.17,0.06,0.29,0.0
1788,r6q0f7Mt06NRTXAbpcQ-kQ,0.0,0.0,0.0,0.03,0.19,0.0,0.3,0.09,0.0,0.18,0.0,0.18,0.0
1789,R2kjcWM0eVvecZcuRHvmPA,0.0,0.0,0.0,0.01,0.35,0.0,0.22,0.1,0.02,0.08,0.04,0.15,0.0
1790,CVmBw4UdoXXZz75JfgSsWg,0.0,0.0,0.0,0.0,0.28,0.0,0.22,0.14,0.0,0.2,0.0,0.09,0.0
1791,Rk7Ah0wo8u648WwWfhD5PQ,0.0,0.0,0.04,0.02,0.26,0.0,0.23,0.11,0.0,0.22,0.0,0.08,0.0
1792,7kuvKepL9hrwPORLgVv2ng,0.0,0.0,0.0,0.05,0.31,0.0,0.28,0.09,0.01,0.03,0.0,0.22,0.0
1793,ESLKSuThw_trgI2JeZ8qEg,0.0,0.0,0.0,0.01,0.33,0.0,0.25,0.09,0.0,0.11,0.0,0.18,0.0
1794,x2epDSJWLoJ0UoLerxFJVQ,0.0,0.0,0.0,0.05,0.39,0.0,0.22,0.03,0.0,0.09,0.04,0.13,0.0
1795,0qDnkqqOhjD15Enft4lQew,0.01,0.0,0.0,0.11,0.64,0.0,0.11,0.01,0.03,0.0,0.0,0.06,0.01
1796,9thsJFt0eUfKl8zSra5qVA,0.0,0.0,0.0,0.02,0.18,0.0,0.35,0.0,0.0,0.08,0.04,0.3,0.0
1797,NFPq8yb2_SlYsXuwBh26ow,0.0,0.0,0.0,0.02,0.09,0.0,0.37,0.01,0.0,0.14,0.01,0.31,0.0
1798,k9tclxcf92nzPhRYdtJG1Q,0.0,0.0,0.0,0.03,0.26,0.0,0.24,0.08,0.01,0.09,0.05,0.23,0.0
1799,cwR-1S11rfVR6QLDoNrLJA,0.0,0.0,0.0,0.02,0.55,0.0,0.26,0.08,0.01,0.03,0.01,0.04,0.0
1800,gK3poiF4fLp6nntV0o87Zw,0.0,0.0,0.0,0.03,0.16,0.01,0.26,0.09,0.0,0.07,0.01,0.32,0.0
1801,08WmpaZkCNkxkXJxQpVX3w,0.0,0.0,0.0,0.05,0.2,0.0,0.32,0.01,0.0,0.12,0.02,0.24,0.0
1802,odKMhhWKlGkYGFi8IzM1yA,0.0,0.0,0.0,0.07,0.13,0.0,0.13,0.04,0.0,0.43,0.02,0.04,0.0
1803,_D_QewSFLK34N7ipkK29Dg,0.0,0.0,0.0,0.01,0.49,0.0,0.06,0.17,0.03,0.07,0.01,0.1,0.0
1804,Ypcq-NZcR0JaKi2hs6kGgw,0.0,0.0,0.0,0.07,0.21,0.0,0.31,0.04,0.0,0.01,0.01,0.31,0.0
1805,nJQjyxkfTn0YVzKypDhsrw,0.0,0.0,0.0,0.0,0.02,0.0,0.2,0.06,0.0,0.57,0.03,0.06,0.0
1806,LZQWGOTK-07Aq8MqgBHKWQ,0.0,0.0,0.0,0.0,0.06,0.0,0.31,0.01,0.01,0.08,0.01,0.42,0.01
1807,ID8oyN22qL3LZUkxj5DS8g,0.0,0.0,0.03,0.09,0.22,0.0,0.29,0.02,0.0,0.03,0.0,0.28,0.0
1808,Omw9aiCBTexXoWsUuP-sKg,0.0,0.0,0.0,0.0,0.02,0.0,0.26,0.06,0.0,0.48,0.06,0.07,0.0
1809,_aqDPGulsoWCuLH6LIaD0A,0.0,0.0,0.0,0.0,0.45,0.0,0.26,0.05,0.0,0.04,0.02,0.1,0.0
1810,_oFyjUZykasoHbDKErMrHA,0.0,0.0,0.0,0.01,0.06,0.0,0.21,0.02,0.0,0.4,0.12,0.14,0.0
1811,ACw9oRZ_tQnHw3PAiaMsAg,0.0,0.0,0.0,0.02,0.29,0.0,0.31,0.06,0.0,0.12,0.01,0.15,0.0
1812,ureCO33ttZLTRPecKe3Etw,0.0,0.0,0.0,0.14,0.46,0.0,0.13,0.02,0.0,0.16,0.02,0.05,0.0
1813,o3LB0507E1ps6P8T-71ptg,0.0,0.0,0.0,0.07,0.47,0.01,0.12,0.04,0.0,0.05,0.06,0.12,0.0
1814,3BXGZpKmzVWLnXp8nr75CQ,0.0,0.0,0.0,0.11,0.01,0.0,0.23,0.01,0.0,0.32,0.01,0.25,0.0
1815,WVEr4ggqyi0y-vSD1imsnA,0.0,0.0,0.0,0.01,0.12,0.0,0.34,0.03,0.01,0.13,0.07,0.29,0.0
1816,SKG28OS7dhWxdn3RDk6giQ,0.0,0.0,0.0,0.01,0.12,0.0,0.34,0.03,0.0,0.18,0.01,0.24,0.0
1817,UqRIlQ4TEx3sAeXT2A4tMg,0.0,0.0,0.0,0.03,0.38,0.0,0.2,0.1,0.01,0.08,0.04,0.06,0.0
1818,4AT3UDbYMS2fbwO1o2nJeA,0.0,0.0,0.0,0.0,0.28,0.0,0.36,0.04,0.0,0.04,0.0,0.26,0.0
1819,Hc7J2hiPZafFtahxiEoFjA,0.0,0.0,0.0,0.05,0.41,0.0,0.25,0.04,0.01,0.01,0.02,0.14,0.0
1820,RtCbxn0YHIRA3wuig3PJQw,0.0,0.0,0.0,0.06,0.3,0.0,0.28,0.04,0.01,0.03,0.01,0.25,0.0
1821,ZWxwcq6dtHyY3S15730thQ,0.0,0.0,0.0,0.14,0.2,0.0,0.16,0.0,0.0,0.29,0.01,0.06,0.0
1822,jMtT0ovrn6yqneePPHhWVQ,0.0,0.0,0.0,0.11,0.07,0.0,0.26,0.01,0.02,0.12,0.07,0.31,0.0
1823,J0a7ricu-3IDRFq1925-SA,0.0,0.0,0.0,0.04,0.16,0.0,0.32,0.05,0.01,0.14,0.04,0.23,0.0
1824,Y-B2QbQz0TVbGq4OkwAWfw,0.0,0.0,0.0,0.01,0.22,0.0,0.24,0.1,0.0,0.16,0.07,0.16,0.0
1825,CNcjVxg1gWUmhqLrDrn3pw,0.01,0.0,0.0,0.01,0.58,0.0,0.2,0.1,0.0,0.01,0.0,0.07,0.0
1826,SUS8Fobko4fZaNeW8DsDzw,0.0,0.0,0.0,0.01,0.41,0.0,0.2,0.1,0.01,0.11,0.0,0.09,0.0
1827,2DGUJDrgbBBYJX0JdiE0JQ,0.0,0.0,0.0,0.02,0.41,0.01,0.08,0.09,0.0,0.16,0.06,0.03,0.0
1828,StAoUQ0qYMRMFoURB988hw,0.02,0.0,0.0,0.01,0.38,0.0,0.08,0.24,0.01,0.08,0.02,0.1,0.0
1829,cDrBf5Ysh7YsFAbOjw2UyA,0.0,0.0,0.0,0.09,0.46,0.0,0.14,0.04,0.0,0.14,0.02,0.07,0.0
1830,6muDuJtoyInMFllvJEYN0g,0.0,0.0,0.0,0.02,0.34,0.0,0.22,0.13,0.04,0.07,0.01,0.15,0.0
1831,m_ZAguJ7Vz_F4GfnZrFFRQ,0.0,0.0,0.0,0.01,0.33,0.0,0.22,0.12,0.0,0.05,0.03,0.18,0.0
1832,PzxBh6GsxaPONjdNU73qzg,0.0,0.0,0.0,0.03,0.41,0.0,0.2,0.08,0.01,0.04,0.01,0.11,0.0
1833,jKB0urTl90X3AC5JIW-tKQ,0.0,0.0,0.0,0.03,0.35,0.0,0.19,0.13,0.0,0.17,0.0,0.1,0.0
1834,xn0OXn_nE6Bc2_U6YJHiEQ,0.0,0.0,0.0,0.03,0.25,0.0,0.14,0.14,0.0,0.3,0.01,0.11,0.01
1835,wo4-tKgQBMH3A7B4yR7XgQ,0.0,0.0,0.0,0.03,0.23,0.0,0.13,0.01,0.0,0.29,0.07,0.09,0.0
1836,yY18yGkwodxGMRAWUj3nvA,0.0,0.0,0.0,0.01,0.32,0.0,0.22,0.08,0.0,0.18,0.03,0.1,0.0
1837,pnbXM2-3fK4OGTmQy5IksQ,0.0,0.0,0.0,0.06,0.34,0.0,0.2,0.09,0.03,0.06,0.0,0.19,0.0
1838,QniLZDVey3RB3zclGq-V8A,0.0,0.0,0.01,0.02,0.45,0.0,0.36,0.03,0.0,0.01,0.01,0.1,0.0
1839,OgOItgJRmvKcYrgqzv1O8g,0.01,0.0,0.0,0.09,0.34,0.0,0.19,0.04,0.01,0.07,0.05,0.18,0.0
1840,X7l3FpcNM29djAlwIv43VA,0.0,0.0,0.0,0.04,0.14,0.0,0.36,0.02,0.0,0.15,0.01,0.27,0.0
1841,WwTOzCiHDOeD6d8_BjId7A,0.0,0.0,0.0,0.03,0.07,0.0,0.33,0.0,0.01,0.3,0.03,0.15,0.0
1842,CAoSLEFGMVFpcE82Sk9sVHpXMlBrVDVUdEZJejQ4Yk1NcGlUdy1yY0lHRjBzWWxX,0.0,0.0,0.0,0.01,0.18,0.0,0.31,0.0,0.0,0.11,0.0,0.32,0.01
1843,4BTcY93w1b08cp44wHtDdQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.43,0.16,0.0
1844,TSkGyKt-cFNdL_phW5rfFg,0.0,0.0,0.0,0.02,0.4,0.0,0.32,0.05,0.0,0.01,0.04,0.14,0.0
1845,GcVfJ3cGEhdo3KVFy-bQYQ,0.0,0.0,0.0,0.03,0.18,0.0,0.22,0.12,0.01,0.26,0.0,0.12,0.0
1846,iM_zLMI-l0pu2ACax88l3g,0.0,0.0,0.0,0.0,0.12,0.0,0.21,0.1,0.0,0.24,0.1,0.21,0.0
1847,IKgC5_kzRsQFmMckkF0Yaw,0.0,0.0,0.0,0.05,0.03,0.0,0.15,0.04,0.0,0.21,0.07,0.34,0.0
1848,tNA-gR71l7rhw82Xpb91CQ,0.0,0.0,0.0,0.09,0.42,0.0,0.19,0.04,0.0,0.1,0.0,0.11,0.0
1849,EKH3hL4GpKVmT0LEuz5Rew,0.0,0.0,0.0,0.09,0.1,0.0,0.25,0.03,0.01,0.3,0.03,0.15,0.0
1850,fkzDMQuFkPm3l8j4rx2TQQ,0.0,0.0,0.0,0.0,0.02,0.0,0.3,0.02,0.02,0.13,0.04,0.36,0.0
1851,KWeCTTxpjJAUkCOTVN4dGg,0.01,0.0,0.0,0.0,0.12,0.0,0.31,0.05,0.02,0.29,0.02,0.12,0.0
1852,7m5dmEYIgm2GGyWya_N9kg,0.0,0.0,0.0,0.03,0.31,0.0,0.17,0.07,0.02,0.14,0.0,0.2,0.0
1853,zNbuYkHb2iBp3wATNf5vDw,0.0,0.0,0.0,0.06,0.18,0.0,0.24,0.02,0.0,0.09,0.13,0.27,0.0
1854,lgraStgvbf1c0ZEs_VNKIw,0.01,0.0,0.01,0.03,0.3,0.0,0.2,0.14,0.04,0.1,0.0,0.16,0.0
1855,HxMNSP1zae1X80ACvfk9lg,0.01,0.0,0.0,0.01,0.13,0.0,0.3,0.04,0.0,0.3,0.06,0.13,0.0
1856,nJaS1U7j1HP-H5x2wqJNhA,0.0,0.0,0.0,0.08,0.42,0.0,0.1,0.08,0.0,0.25,0.0,0.05,0.0
1857,BnWwDjmlpAIJhu7NhsR4YQ,0.02,0.0,0.0,0.05,0.42,0.0,0.18,0.11,0.01,0.13,0.0,0.06,0.0
1858,mjrBAni_IWG8D6EmFIubFw,0.0,0.0,0.0,0.0,0.11,0.0,0.19,0.02,0.0,0.4,0.0,0.13,0.0
1859,7o2TKCFBQz4KcnSoxYYAuA,0.0,0.0,0.0,0.03,0.09,0.0,0.37,0.04,0.01,0.12,0.0,0.3,0.0
1860,IybnS4ZJwAUUjs5X9vKfvg,0.0,0.0,0.0,0.02,0.28,0.0,0.21,0.08,0.0,0.21,0.05,0.11,0.0
1861,VsFuBXKbmu-QRV5xbwIC0w,0.0,0.0,0.0,0.05,0.33,0.0,0.25,0.09,0.0,0.11,0.01,0.15,0.0
1862,VlMfprCelnX7q3eAdYgc9A,0.0,0.0,0.0,0.05,0.24,0.0,0.2,0.03,0.01,0.29,0.01,0.1,0.0
1863,f883ruxrsr9NK9p_Hubo_A,0.0,0.0,0.08,0.03,0.03,0.0,0.31,0.0,0.02,0.09,0.01,0.29,0.0
1864,pU4i3TqSswZ5_hBmyCZx5g,0.03,0.0,0.0,0.05,0.37,0.0,0.2,0.01,0.01,0.06,0.02,0.05,0.0
1865,LH8Ayy8nnOTNSb0_Fo5odw,0.0,0.0,0.0,0.18,0.22,0.0,0.21,0.0,0.01,0.03,0.01,0.29,0.0
1866,Jgmefie4WGZToumE9FlbcQ,0.0,0.0,0.0,0.11,0.3,0.0,0.25,0.03,0.0,0.1,0.0,0.19,0.0
1867,WFcdQQEYLDqPrxnpZpgV-g,0.0,0.0,0.0,0.02,0.2,0.0,0.17,0.09,0.01,0.21,0.03,0.23,0.0
1868,bY3_0MM3_OE7___AjosMdQ,0.0,0.0,0.0,0.01,0.11,0.0,0.25,0.03,0.0,0.14,0.05,0.29,0.0
1869,kI865BOqjXxcNzKklaRoSA,0.0,0.0,0.0,0.15,0.04,0.0,0.15,0.02,0.0,0.4,0.15,0.05,0.0
1870,1M28xGei5eUvlB-pt0QQ7Q,0.0,0.0,0.0,0.03,0.26,0.0,0.22,0.09,0.01,0.05,0.04,0.27,0.0
1871,XehPY0WTlHX8YnlO4oU8hw,0.0,0.0,0.0,0.02,0.02,0.0,0.28,0.0,0.0,0.24,0.08,0.22,0.0
1872,C8ulU2Bmbp9h8ZQ7UupKRA,0.0,0.0,0.01,0.13,0.08,0.0,0.18,0.01,0.03,0.26,0.03,0.13,0.0
1873,OYQpYa0BXlyfbMNSd8Z0Vw,0.0,0.0,0.0,0.08,0.29,0.0,0.25,0.02,0.01,0.17,0.01,0.16,0.0
1874,kQTD773ODlSG3_pp-rpJRw,0.0,0.01,0.0,0.06,0.47,0.0,0.18,0.12,0.02,0.07,0.0,0.07,0.0
1875,W64qhtH9D_L0oisMWZCAUg,0.0,0.0,0.0,0.01,0.05,0.0,0.16,0.05,0.01,0.39,0.14,0.17,0.0
1876,YAPKHphoVASyvjIUmi_O8w,0.0,0.0,0.0,0.06,0.06,0.0,0.28,0.02,0.01,0.21,0.01,0.26,0.0
1877,kaA5jn36fag6GfnNM_xnYQ,0.01,0.0,0.0,0.01,0.37,0.0,0.06,0.1,0.01,0.04,0.0,0.08,0.0
1878,F02ef6ywVmJPgHA4hc2e5Q,0.1,0.0,0.0,0.07,0.57,0.0,0.1,0.05,0.01,0.0,0.0,0.05,0.0
1879,v5K5o_sTKhonlgtsFAbvdw,0.0,0.0,0.01,0.02,0.55,0.0,0.16,0.08,0.01,0.0,0.0,0.03,0.0
1880,1I9EpMmhwlshMd8i2DAa9g,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.04,0.0,0.47,0.07,0.12,0.0
1881,E3Kv8nStmyIIJ66ipki4Qw,0.0,0.0,0.0,0.04,0.18,0.0,0.13,0.1,0.01,0.26,0.07,0.09,0.0
1882,GcKjYIO8SdKXXuFWdVyQHA,0.0,0.0,0.0,0.01,0.14,0.0,0.24,0.1,0.01,0.21,0.06,0.19,0.0
1883,KGJW_qnNIcF0Zn7qScAmYA,0.0,0.0,0.0,0.03,0.56,0.0,0.24,0.1,0.02,0.01,0.0,0.04,0.0
1884,I9hYPyxA5wRmeblKf2ryhQ,0.0,0.0,0.0,0.04,0.4,0.0,0.26,0.11,0.01,0.04,0.01,0.09,0.0
1885,a6KxFWcuwM2bRJLnqmRozQ,0.0,0.0,0.0,0.09,0.12,0.0,0.25,0.05,0.01,0.21,0.02,0.19,0.0
1886,4YCmXkDU1E2wWWPChRd8Xg,0.0,0.0,0.0,0.09,0.19,0.0,0.26,0.06,0.01,0.11,0.02,0.23,0.0
1887,fvWt4D619a-zVPZsKJxPww,0.0,0.0,0.0,0.04,0.43,0.0,0.13,0.15,0.01,0.11,0.0,0.06,0.0
1888,UC_oGbELMFJ34vsLVLlgSA,0.0,0.0,0.0,0.05,0.55,0.0,0.19,0.03,0.0,0.02,0.0,0.12,0.0
1889,5WKFyhNCyjaLwLDWPdYUkg,0.0,0.0,0.0,0.04,0.32,0.0,0.29,0.04,0.0,0.03,0.0,0.2,0.0
1890,3Jy52olC4lSQMQd_top7pQ,0.0,0.0,0.0,0.0,0.55,0.0,0.21,0.09,0.01,0.01,0.0,0.09,0.0
1891,98EkS8CFf8gNyfTukb5j7A,0.0,0.0,0.0,0.04,0.42,0.0,0.23,0.09,0.0,0.09,0.0,0.12,0.0
1892,iQGaiCL2mwgDrOySFUJzQA,0.02,0.0,0.0,0.03,0.46,0.0,0.24,0.07,0.01,0.0,0.0,0.15,0.0
1893,yWyLAN5TOSUMtBQLPwArmQ,0.0,0.0,0.0,0.01,0.08,0.0,0.17,0.13,0.01,0.19,0.12,0.26,0.0
1894,p_z8YKFOu9_xXabHCPDgWw,0.0,0.0,0.0,0.01,0.33,0.01,0.12,0.12,0.0,0.14,0.1,0.05,0.0
1895,hVWetQerr5Oi24zdjPBOxg,0.0,0.0,0.0,0.08,0.35,0.0,0.28,0.02,0.0,0.04,0.03,0.21,0.0
1896,-r5tsEgz1orrv8YTvs4WHQ,0.0,0.0,0.0,0.08,0.24,0.0,0.25,0.04,0.0,0.18,0.05,0.13,0.0
1897,QZE2OnAx8ZEr1AgOwx5peA,0.0,0.0,0.0,0.0,0.23,0.0,0.07,0.18,0.0,0.29,0.0,0.07,0.0
1898,wM2LkyDEcFc4d4KvsZtS0w,0.0,0.0,0.01,0.08,0.01,0.0,0.24,0.01,0.03,0.27,0.01,0.21,0.0
1899,CMeQS0B5lXiGV2tyPc3qow,0.0,0.0,0.0,0.01,0.49,0.0,0.28,0.04,0.01,0.06,0.01,0.09,0.0
1900,JpR3y7jo79PfweDGzatlJg,0.0,0.0,0.0,0.0,0.14,0.0,0.25,0.02,0.0,0.17,0.08,0.25,0.0
1901,68w3Z7k3_oUpkHjUKouv3w,0.0,0.0,0.01,0.03,0.05,0.0,0.27,0.0,0.01,0.17,0.03,0.3,0.0
1902,V6ypniP0Vc5PKCd1US3BQA,0.0,0.0,0.0,0.02,0.42,0.01,0.19,0.04,0.0,0.03,0.04,0.19,0.0
1903,5N8I25c0r2r02DRpEWqkjw,0.02,0.0,0.0,0.08,0.46,0.0,0.19,0.09,0.01,0.02,0.0,0.11,0.0
1904,dGK32ojYRtLO_fCrEnetpQ,0.0,0.0,0.0,0.02,0.29,0.0,0.33,0.04,0.0,0.0,0.0,0.28,0.0
1905,pS99CVTKkG76pjG9UC1_OQ,0.0,0.0,0.05,0.08,0.13,0.0,0.21,0.03,0.0,0.22,0.07,0.18,0.0
1906,5PLGPaEE3kQ5XAJN36Sg5g,0.01,0.0,0.02,0.09,0.53,0.0,0.19,0.02,0.01,0.02,0.02,0.08,0.0
1907,S--wugFVRKJ_TUJlhIxlMw,0.0,0.0,0.0,0.03,0.55,0.0,0.14,0.17,0.01,0.0,0.0,0.07,0.0
1908,K79WhMjErx-rnNnGI5B7qg,0.0,0.0,0.0,0.05,0.05,0.0,0.34,0.0,0.01,0.11,0.0,0.36,0.0
1909,5VIlKEW34GjJqPA8pGENHw,0.0,0.0,0.0,0.0,0.49,0.0,0.22,0.1,0.01,0.0,0.0,0.14,0.0
1910,ViucY1vwSM_yit5TpL7vVA,0.02,0.0,0.0,0.04,0.24,0.0,0.2,0.09,0.01,0.25,0.02,0.06,0.0
1911,t7pzvZTn35nA1Ydh_nrf4Q,0.0,0.0,0.0,0.01,0.09,0.0,0.21,0.11,0.01,0.21,0.07,0.21,0.01
1912,jYAXIumTTvpkOw0EiVHqjA,0.0,0.0,0.0,0.03,0.2,0.0,0.35,0.05,0.0,0.1,0.0,0.25,0.0
1913,goGPFzjcINcC7m6exDDF7w,0.01,0.01,0.0,0.07,0.45,0.0,0.21,0.08,0.01,0.05,0.0,0.09,0.0
1914,9x2mQKhVukqZ6bewz4SFsw,0.0,0.0,0.0,0.0,0.21,0.0,0.16,0.03,0.0,0.28,0.03,0.1,0.02
1915,BvOTTor2Lprhg1YxJPksUg,0.0,0.0,0.0,0.01,0.32,0.0,0.31,0.02,0.0,0.23,0.0,0.06,0.0
1916,r8I5rGiUB3xW5hzAkO7Hwg,0.0,0.0,0.01,0.1,0.24,0.0,0.24,0.02,0.01,0.19,0.04,0.14,0.0
1917,H0CRJU1ZZ1mxK0_kwbDV7A,0.0,0.0,0.0,0.07,0.08,0.0,0.32,0.0,0.01,0.11,0.02,0.34,0.0
1918,_zBdGZhk_LE0CnjDAcV-Lg,0.0,0.0,0.0,0.09,0.23,0.0,0.32,0.02,0.02,0.03,0.01,0.27,0.0
1919,HZcJcXfQaY60xkAiokBB-w,0.01,0.0,0.0,0.07,0.37,0.0,0.26,0.03,0.0,0.08,0.07,0.08,0.0
1920,6m9oTCuXL52z2nwRKNMZtg,0.0,0.0,0.0,0.01,0.14,0.0,0.32,0.0,0.0,0.07,0.0,0.35,0.0
1921,PwNeOvgeqr6QYijL1XjPqw,0.0,0.0,0.0,0.01,0.14,0.0,0.18,0.05,0.0,0.28,0.05,0.16,0.0
1922,dIQP1liBTVSrsoxOTZdqYw,0.0,0.0,0.01,0.05,0.26,0.0,0.27,0.03,0.0,0.14,0.0,0.16,0.0
1923,uZuSyj0BdcPne0NFPUj16A,0.0,0.0,0.0,0.01,0.22,0.0,0.18,0.05,0.0,0.13,0.07,0.28,0.0
1924,pUTXXJsxHvo0LaPKqzWMOQ,0.0,0.0,0.0,0.02,0.2,0.0,0.21,0.13,0.0,0.26,0.02,0.08,0.0
1925,JtcVkgqHF-t5MVCBo7TZpQ,0.0,0.0,0.0,0.01,0.09,0.0,0.26,0.06,0.0,0.35,0.07,0.12,0.0
1926,q25PFhidPQeaXlAMKqtoNQ,0.0,0.0,0.0,0.09,0.26,0.0,0.16,0.09,0.0,0.21,0.0,0.1,0.02
1927,9Fhw9TwTIGabJkg70UiDbQ,0.0,0.0,0.0,0.02,0.08,0.0,0.31,0.01,0.02,0.29,0.04,0.18,0.0
1928,QJDwCCXHnxRN7QxnmEnZ3A,0.0,0.0,0.0,0.03,0.14,0.0,0.1,0.02,0.01,0.35,0.04,0.11,0.0
1929,GHAVJjSjp939LQ-pnUBZJw,0.0,0.0,0.0,0.03,0.39,0.0,0.16,0.12,0.01,0.17,0.0,0.09,0.0
1930,FUdUFNx4mWoOLGuSnliJMQ,0.01,0.0,0.01,0.04,0.29,0.0,0.24,0.08,0.0,0.17,0.0,0.11,0.0
1931,kyQVnHc6dSQJufDX2saYww,0.0,0.0,0.0,0.11,0.14,0.0,0.12,0.1,0.0,0.28,0.1,0.12,0.0
1932,D0zvfzNYa08VG3pfCPbZWw,0.0,0.0,0.0,0.04,0.35,0.0,0.18,0.13,0.01,0.22,0.0,0.03,0.0
1933,9HtLiaCajXbuFacA-iyRvw,0.0,0.0,0.0,0.0,0.35,0.0,0.23,0.1,0.0,0.15,0.02,0.09,0.0
1934,JBO2H_-pVjWsOzyG186njA,0.0,0.0,0.0,0.05,0.2,0.0,0.25,0.05,0.01,0.13,0.01,0.21,0.0
1935,z97RLzwfQO8_CBVuKeUtxQ,0.0,0.0,0.0,0.02,0.09,0.0,0.15,0.0,0.0,0.3,0.08,0.19,0.0
1936,A3KTVBY_ECbh2Mkkcy3bJQ,0.0,0.0,0.0,0.01,0.04,0.0,0.27,0.07,0.01,0.18,0.1,0.29,0.0
1937,1BcaG-qNcQ6zA2yIWOd_mA,0.0,0.0,0.0,0.0,0.24,0.0,0.16,0.06,0.0,0.26,0.18,0.04,0.0
1938,huHFVgmqMpmti_x2gnTBOg,0.0,0.0,0.0,0.01,0.65,0.0,0.18,0.1,0.01,0.0,0.0,0.04,0.0
1939,PrwLcEA73jEJ3uhn_s3BAQ,0.0,0.0,0.0,0.02,0.0,0.0,0.35,0.03,0.01,0.46,0.05,0.08,0.0
1940,dcePRXsIPXyoJqsjycggTg,0.0,0.0,0.0,0.02,0.17,0.0,0.31,0.04,0.0,0.21,0.04,0.17,0.0
1941,38ndaw9Ov4w9Z0LvQYGkKA,0.0,0.0,0.0,0.01,0.06,0.0,0.32,0.07,0.0,0.18,0.05,0.31,0.0
1942,FP-sgQMZtJZ8AwlMFa7-2A,0.0,0.0,0.0,0.02,0.39,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
1943,xpo9MFIdT0nELREpRUd_AQ,0.0,0.0,0.0,0.06,0.16,0.0,0.3,0.04,0.0,0.25,0.03,0.13,0.0
1944,CAoSLEFGMVFpcE9sNWE4QWNUQWlmSWpKLU1vOXN2MF91MjFKYUY1Q2psYlFlYXha,0.0,0.0,0.0,0.06,0.61,0.0,0.14,0.06,0.0,0.01,0.0,0.08,0.0
1945,9pOE9OHDz8wTyxUseXFcDg,0.0,0.0,0.0,0.05,0.48,0.0,0.25,0.01,0.0,0.0,0.0,0.1,0.0
1946,kDwvBgjea9ErNm4SMiegXg,0.0,0.0,0.01,0.02,0.49,0.0,0.16,0.12,0.01,0.08,0.0,0.07,0.0
1947,KwPPCvFIsrrQ1b_EqHVkMQ,0.0,0.0,0.0,0.01,0.38,0.0,0.24,0.09,0.0,0.2,0.01,0.03,0.0
1948,PZSTgyXaV9SHZJeVWnmRcw,0.0,0.0,0.0,0.07,0.3,0.0,0.33,0.06,0.0,0.17,0.0,0.07,0.0
1949,AestW6Fx6jLIw4QQukQAmg,0.0,0.0,0.0,0.02,0.05,0.0,0.36,0.0,0.01,0.25,0.05,0.26,0.0
1950,Qce-iuaDnQOFRPs1pwFFKA,0.01,0.0,0.0,0.04,0.21,0.02,0.2,0.08,0.02,0.27,0.01,0.08,0.0
1951,_6LrVTRkAyiQtbbLdWnOaQ,0.0,0.0,0.0,0.06,0.37,0.0,0.08,0.07,0.0,0.18,0.03,0.08,0.0
1952,7A4B0hfym4hGEbEWv8uKtw,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.62,0.16,0.01,0.0
1953,cq5sTGhSxoEYJOcTkPPVow,0.0,0.0,0.0,0.01,0.05,0.0,0.26,0.0,0.01,0.15,0.08,0.33,0.07
1954,QAxFgpbLvd2jppFPlKuZEg,0.0,0.0,0.0,0.0,0.13,0.0,0.34,0.07,0.0,0.33,0.01,0.09,0.0
1955,pkt7AQKFPt3I1Hj9QXzY8g,0.0,0.0,0.0,0.06,0.36,0.0,0.22,0.09,0.0,0.01,0.0,0.24,0.0
1956,oZhAKF-mMA42HCQj4KqKzg,0.0,0.0,0.0,0.01,0.11,0.0,0.09,0.0,0.0,0.06,0.05,0.18,0.01
